,CustomerID,Education,Occupation,Gender,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
9695,21865,High School,Management,F,4,5,5,141290,110,0
9696,21866,Partial High School,Skilled Manual,F,2,0,5,102572,49,0
9697,21867,Partial High School,Skilled Manual,M,2,0,5,120472,81,0
9698,21869,Partial High School,Professional,F,4,4,4,95729,88,0
9699,21870,Partial High School,Professional,F,4,5,5,138987,102,0
9700,21871,Bachelors ,Professional,M,3,0,0,99695,72,1
9701,21872,Bachelors ,Professional,F,4,0,0,73335,48,0
9702,21873,Bachelors ,Professional,F,2,0,0,91260,54,0
9703,21874,Bachelors ,Professional,F,2,0,0,88674,49,0
9704,21875,Bachelors ,Professional,M,2,0,0,113397,74,0
9705,21876,Bachelors ,Professional,M,2,0,0,95037,70,0
9706,21877,Bachelors ,Professional,M,2,0,0,132134,73,1
9707,21878,Bachelors ,Professional,M,2,0,0,114187,86,0
9708,21880,Bachelors ,Professional,M,3,0,0,112529,82,0
9709,21881,Bachelors ,Professional,F,3,0,0,109906,47,0
9710,21882,Bachelors ,Professional,M,2,0,0,134401,77,1
9711,21883,Bachelors ,Professional,F,4,0,0,97081,48,1
9712,21884,Bachelors ,Professional,F,3,0,0,108114,55,0
9713,21885,Bachelors ,Professional,M,3,0,0,129274,77,0
9714,21886,High School,Management,F,2,5,5,90246,93,1
9715,21887,Bachelors ,Professional,F,3,0,0,100054,53,0
9716,21888,High School,Management,M,2,5,5,126917,146,1
9717,21889,Partial College,Management,F,3,5,5,134606,103,0
9718,21890,Partial High School,Professional,F,4,5,5,137822,105,1
9719,21891,High School,Management,F,3,5,5,128840,100,1
9720,21892,High School,Management,F,3,5,5,97158,96,1
9721,21893,High School,Management,F,4,5,5,101919,92,1
9722,21895,Bachelors ,Professional,F,4,0,0,112869,56,0
9723,21896,High School,Management,M,4,5,5,122467,165,0
9724,21897,Partial High School,Professional,M,4,5,5,156441,172,1
9725,21898,Partial High School,Professional,M,4,5,5,141388,165,0
9726,21900,Partial College,Professional,M,2,3,4,120044,120,1
9727,21901,Partial College,Professional,F,3,5,5,108011,105,1
9728,21902,Graduate Degree,Management,F,2,2,2,146798,76,1
9729,21903,Partial College,Professional,M,0,2,3,88492,94,1
9730,21904,Partial College,Professional,M,0,3,4,101209,128,0
9731,21905,Graduate Degree,Management,M,2,0,2,86916,64,0
9732,21906,Graduate Degree,Management,F,2,0,2,84035,52,0
9733,21907,Graduate Degree,Management,F,2,0,2,95151,51,0
9734,21908,Graduate Degree,Management,F,2,0,2,93767,46,0
9735,21909,Bachelors ,Management,F,4,1,1,138630,50,0
9736,21910,Partial College,Clerical,F,1,0,0,38561,46,1
9737,21911,Partial High School,Manual,F,2,0,0,20234,39,0
9738,21912,Partial High School,Manual,F,2,0,0,11906,37,0
9739,21913,Partial High School,Manual,M,2,0,0,20198,60,0
9740,21914,Partial High School,Manual,F,2,0,0,20734,38,0
9741,21915,Partial College,Skilled Manual,M,1,0,1,86820,81,1
9742,21916,High School,Skilled Manual,M,2,3,4,58271,112,0
9743,21917,High School,Skilled Manual,M,3,3,4,55864,112,1
9744,21918,High School,Skilled Manual,F,3,3,4,50198,67,0
9745,21919,Partial College,Skilled Manual,F,1,0,1,71552,51,1
9746,21920,Partial College,Skilled Manual,F,1,0,1,86856,51,0
9747,21921,Partial College,Skilled Manual,M,1,0,1,77431,80,0
9748,21923,Partial College,Skilled Manual,M,1,0,1,90811,78,1
9749,21924,High School,Skilled Manual,M,2,2,4,42883,96,0
9750,21925,Bachelors ,Professional,F,1,0,0,55770,45,0
9751,21926,Graduate Degree,Professional,F,1,0,0,84390,49,0
9752,21927,Graduate Degree,Professional,F,1,0,0,102739,55,1
9753,21928,Graduate Degree,Professional,M,1,0,0,109250,79,1
9754,21929,Graduate Degree,Professional,F,1,0,0,92769,50,0
9755,21930,Graduate Degree,Professional,F,1,0,0,94794,53,1
9756,21931,Partial College,Skilled Manual,M,1,0,1,96657,81,0
9757,21932,Partial College,Skilled Manual,M,1,0,1,102577,76,0
9758,21934,Bachelors ,Professional,F,0,3,4,85587,78,1
9759,21935,Bachelors ,Professional,F,0,3,4,92737,81,0
9760,21936,Bachelors ,Professional,F,0,3,4,89377,75,0
9761,21937,Bachelors ,Professional,F,0,3,4,80032,69,1
9762,21939,Graduate Degree,Professional,M,1,0,2,118631,89,0
9763,21940,Graduate Degree,Professional,M,0,0,5,145796,87,1
9764,21941,Bachelors ,Professional,F,1,2,3,77014,63,1
9765,21942,Graduate Degree,Professional,F,0,0,5,132280,59,0
9766,21945,Graduate Degree,Management,F,0,0,1,114564,53,0
9767,21946,Bachelors ,Professional,F,0,0,2,106313,52,0
9768,21947,Bachelors ,Professional,F,0,0,2,99476,55,0
9769,21948,Graduate Degree,Management,F,0,0,1,128718,56,0
9770,21949,Graduate Degree,Management,M,0,0,1,137693,81,1
9771,21950,Graduate Degree,Management,M,0,0,1,141418,79,0
9772,21951,Graduate Degree,Management,M,1,4,4,144511,133,1
9773,21952,Bachelors ,Professional,F,3,5,5,83011,89,1
9774,21953,Bachelors ,Professional,M,3,5,5,104988,165,1
9775,21954,Bachelors ,Professional,F,3,5,5,85158,84,1
9776,21955,Graduate Degree,Management,F,1,0,1,155206,57,1
9777,21956,Graduate Degree,Management,M,1,0,1,178194,79,0
9778,21958,Graduate Degree,Management,F,0,0,1,152226,55,0
9779,21959,Graduate Degree,Management,M,1,0,1,182273,89,0
9780,21960,Bachelors ,Professional,F,4,5,5,80755,96,1
9781,21961,Bachelors ,Professional,F,4,5,5,83337,101,1
9782,21962,Graduate Degree,Management,F,2,5,5,119533,97,1
9783,21963,Graduate Degree,Management,F,2,5,5,125199,107,0
9784,21964,Graduate Degree,Management,M,3,5,5,141715,167,1
9785,21965,Bachelors ,Professional,F,3,5,5,106779,99,1
9786,21966,Bachelors ,Professional,M,0,0,2,138627,90,0
9787,21967,Bachelors ,Professional,M,1,2,2,113770,117,1
9788,21968,Bachelors ,Professional,M,1,0,0,90403,76,1
9789,21969,Bachelors ,Professional,F,1,0,0,79831,57,0
9790,21970,Bachelors ,Professional,F,2,3,3,87584,78,0
9791,21971,Bachelors ,Professional,M,2,4,4,110677,146,1
9792,21973,Bachelors ,Professional,F,3,4,4,82583,92,0
9793,21974,Bachelors ,Professional,F,1,0,0,74732,51,0
9794,21975,Bachelors ,Professional,M,3,5,5,103293,152,1
9795,21976,Bachelors ,Professional,F,2,2,3,79630,60,1
9796,21977,Bachelors ,Professional,M,1,0,0,103466,79,0
9797,21978,Bachelors ,Professional,F,0,4,4,114412,89,1
9798,21979,Bachelors ,Professional,M,1,0,1,101485,80,1
9799,21980,Bachelors ,Professional,F,1,0,1,83249,49,0
9800,21981,Bachelors ,Professional,F,1,0,1,72915,50,0
9801,21982,Partial College,Skilled Manual,F,1,0,1,57835,50,0
9802,21983,Partial College,Skilled Manual,M,1,0,1,89729,85,0
9803,21984,Partial College,Skilled Manual,F,1,0,1,77501,51,0
9804,21985,Partial College,Skilled Manual,M,1,0,1,78387,79,1
9805,21986,Partial College,Skilled Manual,F,1,0,1,70908,47,0
9806,21987,Bachelors ,Professional,M,1,0,0,108555,80,1
9807,21988,Bachelors ,Professional,F,4,5,5,102735,105,1
9808,21989,Bachelors ,Professional,M,4,5,5,122490,161,1
9809,21990,Bachelors ,Professional,M,4,5,5,123457,152,1
9810,21991,Bachelors ,Professional,F,4,5,5,97007,101,1
9811,21992,Bachelors ,Professional,M,4,5,5,140542,148,1
9812,21993,Bachelors ,Professional,M,1,0,0,100526,86,0
9813,21994,Bachelors ,Professional,F,1,0,1,104734,51,0
9814,21995,Partial College,Skilled Manual,F,2,4,5,68407,79,1
9815,21996,Partial College,Skilled Manual,F,1,0,1,68764,57,0
9816,21997,Bachelors ,Professional,M,2,4,5,135129,150,0
9817,21998,Bachelors ,Professional,M,1,0,2,128730,83,1
9818,21999,Bachelors ,Management,F,1,0,2,97676,54,0
9819,22000,Bachelors ,Management,F,2,0,4,117411,62,0
9820,22001,Partial College,Skilled Manual,M,1,0,1,94403,75,0
9821,22002,Partial College,Clerical,F,2,0,2,44881,42,0
9822,22003,Bachelors ,Management,F,1,0,2,63344,52,0
9823,22004,Partial College,Skilled Manual,F,1,0,1,70910,53,0
9824,22005,Partial College,Skilled Manual,F,3,4,5,72362,91,0
9825,22006,Partial College,Skilled Manual,M,3,4,5,80527,137,1
9826,22007,High School,Skilled Manual,F,2,0,0,39463,42,1
9827,22008,High School,Skilled Manual,F,1,0,0,44590,47,0
9828,22009,High School,Skilled Manual,M,1,0,0,60068,71,0
9829,22010,High School,Skilled Manual,M,2,0,0,53565,68,1
9830,22011,High School,Skilled Manual,M,2,0,0,47017,61,0
9831,22012,High School,Skilled Manual,F,2,0,0,38329,40,0
9832,22013,High School,Skilled Manual,M,2,0,0,50531,63,0
9833,22014,High School,Skilled Manual,M,2,0,0,36695,64,1
9834,22015,High School,Skilled Manual,F,2,0,0,38515,44,0
9835,22016,Partial High School,Clerical,M,2,0,0,52199,64,0
9836,22017,Partial College,Clerical,F,2,0,2,55267,43,0
9837,22019,High School,Skilled Manual,F,2,0,0,53653,48,0
9838,22020,Bachelors ,Management,M,2,0,2,47878,65,0
9839,22021,Partial High School,Clerical,M,2,0,0,57819,66,0
9840,22022,Partial High School,Clerical,M,2,0,0,50133,67,1
9841,22023,Partial High School,Clerical,M,2,0,0,43316,67,0
9842,22024,High School,Skilled Manual,M,2,0,0,39556,67,0
9843,22026,Partial High School,Clerical,F,2,0,0,37181,40,0
9844,22028,Partial College,Clerical,F,2,0,2,56108,43,0
9845,22029,Bachelors ,Management,F,2,0,2,61186,46,0
9846,22030,Bachelors ,Management,F,2,0,2,61676,43,0
9847,22031,Bachelors ,Management,M,2,0,2,72268,71,0
9848,22032,Bachelors ,Management,M,2,0,2,65662,67,0
9849,22033,Graduate Degree,Management,M,1,0,2,79516,65,0
9850,22034,Partial College,Skilled Manual,M,1,0,0,48365,67,0
9851,22035,Partial College,Skilled Manual,M,1,0,0,70104,74,1
9852,22036,High School,Skilled Manual,F,2,0,0,33010,42,0
9853,22037,High School,Skilled Manual,F,2,0,0,27300,47,0
9854,22039,Partial College,Skilled Manual,F,1,0,0,33540,39,0
9855,22040,Partial College,Skilled Manual,M,1,0,0,47288,75,0
9856,22041,Partial College,Skilled Manual,F,1,0,0,75695,47,1
9857,22042,Partial College,Skilled Manual,F,2,0,0,89183,52,0
9858,22043,Partial College,Skilled Manual,F,2,0,0,74518,49,0
9859,22044,Bachelors ,Management,M,1,0,0,135971,77,0
9860,22045,Bachelors ,Management,M,1,0,0,132839,76,1
9861,22046,Bachelors ,Management,F,1,0,0,109389,49,0
9862,22047,Bachelors ,Management,M,1,4,4,133003,146,0
9863,22050,Bachelors ,Management,M,1,4,4,132172,134,1
9864,22051,Partial College,Skilled Manual,F,3,4,4,95860,87,1
9865,22052,Graduate Degree,Management,M,3,1,2,183573,111,0
9866,22053,Bachelors ,Management,M,4,1,1,155810,100,0
9867,22054,Bachelors ,Management,M,4,1,1,180068,94,0
9868,22055,Bachelors ,Management,F,4,1,1,127091,73,0
9869,22057,High School,Skilled Manual,M,2,0,0,39636,65,0
9870,22059,High School,Skilled Manual,M,2,0,0,49658,72,0
9871,22060,Partial College,Skilled Manual,M,1,0,0,58786,68,0
9872,22061,Partial College,Skilled Manual,F,2,0,0,88701,52,0
9873,22062,Partial College,Skilled Manual,M,2,0,0,81519,78,0
9874,22063,Partial High School,Clerical,F,2,1,2,25475,50,0
9875,22064,High School,Skilled Manual,M,2,0,4,29451,62,0
9876,22065,High School,Skilled Manual,M,2,0,4,38181,65,0
9877,22066,Graduate Degree,Skilled Manual,F,0,1,1,97070,65,0
9878,22068,Partial College,Professional,M,2,2,2,118341,104,1
9879,22069,Partial College,Professional,F,2,2,2,107768,68,1
9880,22070,Bachelors ,Management,M,0,3,4,172544,137,1
9881,22071,Bachelors ,Management,M,0,3,4,155982,128,1
9882,22072,Bachelors ,Management,M,2,2,2,153473,115,1
9883,22073,Partial College,Professional,M,4,4,5,123075,145,1
9884,22074,Partial College,Professional,M,4,2,2,122295,108,1
9885,22075,Bachelors ,Management,M,1,3,3,156317,139,1
9886,22076,Bachelors ,Management,M,2,3,3,153191,137,1
9887,22077,Bachelors ,Management,M,3,3,3,170657,143,1
9888,22078,Partial College,Professional,M,4,3,3,150878,141,1
9889,22079,Partial College,Professional,F,3,4,5,80374,92,0
9890,22081,Partial College,Professional,F,4,2,3,105089,70,0
9891,22082,Bachelors ,Management,M,3,3,3,156483,122,1
9892,22083,Bachelors ,Management,M,3,3,3,162812,138,1
9893,22085,Partial College,Professional,F,4,3,3,129147,87,1
9894,22087,High School,Professional,F,4,3,3,128422,90,1
9895,22088,Bachelors ,Management,F,2,3,3,140008,92,1
9896,22089,Bachelors ,Management,M,3,3,3,164719,139,1
9897,22090,High School,Professional,F,0,3,4,77143,78,0
9898,22092,High School,Professional,F,1,1,2,84143,59,0
9899,22094,High School,Professional,M,1,1,2,119273,99,0
9900,22095,High School,Professional,M,1,1,2,115198,88,1
9901,22096,Partial High School,Skilled Manual,M,2,0,2,67834,67,1
9902,22097,Partial College,Professional,M,2,0,3,62522,67,0
9903,22098,Graduate Degree,Management,F,2,0,2,56889,37,0
9904,22100,Partial College,Professional,M,3,4,5,119509,150,1
9905,22102,Partial College,Professional,M,1,3,3,134482,139,0
9906,22104,Partial College,Professional,M,4,3,4,150383,126,1
9907,22105,High School,Professional,F,2,4,5,136464,94,0
9908,22107,Partial High School,Skilled Manual,M,2,0,2,93228,68,0
9909,22108,Partial High School,Skilled Manual,M,2,0,2,77629,72,0
9910,22109,Partial High School,Skilled Manual,M,2,0,2,82572,78,0
9911,22110,Partial High School,Skilled Manual,M,2,0,2,77111,73,0
9912,22111,Partial High School,Skilled Manual,F,2,0,2,62544,54,0
9913,22112,Partial High School,Skilled Manual,F,2,0,3,66579,49,0
9914,22114,Graduate Degree,Management,M,2,0,3,107526,86,0
9915,22115,Graduate Degree,Management,M,2,0,3,110011,85,0
9916,22116,Graduate Degree,Management,M,2,0,3,126070,77,0
9917,22118,Graduate Degree,Management,F,2,0,3,92036,51,0
9918,22119,Graduate Degree,Management,F,2,0,3,87857,50,0
9919,22120,Graduate Degree,Management,F,2,0,3,79480,49,0
9920,22121,Partial College,Professional,M,2,0,3,53385,68,0
9921,22122,Partial College,Professional,F,2,0,3,52000,48,0
9922,22123,Graduate Degree,Management,F,2,0,3,77652,44,0
9923,22124,Graduate Degree,Management,F,2,0,3,101105,48,0
9924,22125,Graduate Degree,Management,M,2,0,3,108389,69,0
9925,22126,Graduate Degree,Management,F,2,0,3,94045,45,0
9926,22127,Graduate Degree,Management,M,2,0,3,118512,73,0
9927,22128,Graduate Degree,Management,F,2,0,4,85828,50,0
9928,22129,Graduate Degree,Management,F,2,0,4,88980,47,0
9929,22130,Graduate Degree,Management,M,2,0,5,118630,78,0
9930,22131,Graduate Degree,Management,F,2,0,5,105613,54,0
9931,22132,Graduate Degree,Management,F,2,0,5,102543,52,0
9932,22133,Graduate Degree,Management,M,2,0,4,136756,75,0
9933,22134,Graduate Degree,Management,M,2,0,3,113337,73,0
9934,22135,Graduate Degree,Management,F,2,0,5,86469,53,0
9935,22136,Graduate Degree,Management,M,2,0,4,123155,77,0
9936,22137,Graduate Degree,Management,F,2,0,3,100321,57,0
9937,22138,Graduate Degree,Management,F,2,0,4,124834,54,0
9938,22139,Bachelors ,Management,M,2,0,4,119056,75,0
9939,22140,Bachelors ,Management,F,2,0,4,58755,47,0
9940,22141,Bachelors ,Management,M,2,0,4,63687,63,0
9941,22142,Bachelors ,Management,M,2,0,4,83188,75,0
9942,22144,Graduate Degree,Management,M,2,0,3,104263,76,0
9943,22145,Graduate Degree,Management,M,2,0,3,119404,79,0
9944,22146,Bachelors ,Management,M,2,0,4,63748,70,0
9945,22147,Partial High School,Clerical,M,2,1,2,24366,74,0
9946,22148,Partial High School,Clerical,F,2,1,2,23946,49,0
9947,22149,High School,Skilled Manual,M,2,0,4,24694,61,0
9948,22150,Partial College,Clerical,M,2,0,2,57632,70,0
9949,22151,Partial High School,Clerical,M,2,1,2,17647,70,0
9950,22152,Partial College,Skilled Manual,M,2,0,0,68698,75,0
9951,22153,Partial College,Skilled Manual,F,2,0,0,72646,56,0
9952,22155,Partial High School,Clerical,M,2,1,2,25101,73,0
9953,22156,Partial College,Clerical,F,2,0,3,42502,45,0
9954,22157,Partial High School,Clerical,F,2,0,0,45144,41,1
9955,22158,Partial High School,Clerical,F,2,0,0,21739,38,0
9956,22159,Partial College,Skilled Manual,M,1,0,0,69390,66,1
9957,22161,Partial College,Skilled Manual,F,2,0,0,52854,45,0
9958,22163,Partial College,Skilled Manual,F,2,0,0,72141,49,0
9959,22164,Partial College,Skilled Manual,F,2,0,0,75355,42,0
9960,22165,Partial College,Skilled Manual,M,2,0,0,88335,82,0
9961,22166,Partial College,Skilled Manual,F,2,0,0,63292,44,0
9962,22167,Partial High School,Clerical,F,2,1,2,24696,54,0
9963,22168,Partial College,Clerical,F,2,0,3,51502,52,0
9964,22169,Partial High School,Clerical,F,2,1,2,22777,50,0
9965,22170,Partial College,Clerical,F,2,0,3,63603,51,0
9966,22171,High School,Skilled Manual,F,2,0,3,40844,51,0
9967,22172,High School,Skilled Manual,M,2,0,3,33932,62,0
9968,22173,High School,Skilled Manual,F,2,0,3,34535,49,0
9969,22174,High School,Skilled Manual,M,2,0,3,50085,73,0
9970,22175,High School,Skilled Manual,F,2,0,3,48145,50,0
9971,22176,Partial College,Skilled Manual,M,2,0,3,59433,68,0
9972,22177,Partial College,Skilled Manual,F,2,0,3,28478,47,0
9973,22179,Partial High School,Clerical,F,2,0,3,40036,49,0
9974,22180,Partial College,Skilled Manual,M,2,0,2,75292,71,1
9975,22181,Partial College,Skilled Manual,M,2,0,2,80673,71,1
9976,22182,Partial College,Skilled Manual,F,2,0,0,40658,42,0
9977,22183,Partial College,Skilled Manual,M,2,0,0,53792,69,0
9978,22184,Partial College,Skilled Manual,M,2,0,0,82109,77,1
9979,22185,Partial College,Skilled Manual,M,2,0,0,88184,76,0
9980,22187,High School,Skilled Manual,F,2,0,0,49615,42,0
9981,22188,Partial College,Skilled Manual,F,2,0,0,72944,54,0
9982,22189,Partial College,Professional,F,2,0,0,82015,53,0
9983,22190,Partial College,Professional,M,2,0,0,96124,73,0
9984,22191,Partial College,Professional,M,2,0,0,95999,71,0
9985,22192,Partial College,Professional,M,2,0,0,100840,70,0
9986,22193,High School,Skilled Manual,F,2,0,2,89205,49,0
9987,22194,High School,Skilled Manual,M,2,0,2,108409,75,0
9988,22195,High School,Skilled Manual,M,2,0,2,116428,83,0
9989,22196,High School,Skilled Manual,M,2,0,2,104178,76,0
9990,22197,High School,Skilled Manual,M,2,0,2,127667,75,1
9991,22198,High School,Skilled Manual,M,2,0,2,119467,88,0
9992,22199,High School,Skilled Manual,M,2,0,2,107057,79,1
9993,22200,High School,Professional,F,2,0,2,90035,49,0
9994,22201,High School,Professional,F,2,0,2,67954,55,0
9995,22202,High School,Professional,M,2,0,2,89456,81,0
9996,22203,Bachelors ,Management,F,3,1,1,106716,67,1
9997,22204,Bachelors ,Management,M,3,1,4,162326,111,0
9998,22206,Bachelors ,Management,F,4,1,5,146141,64,0
9999,22208,Bachelors ,Management,F,4,1,4,143886,64,0
10000,22209,Bachelors ,Management,M,4,1,1,164171,105,0
10001,22211,Partial College,Professional,M,2,0,0,93835,77,0
10002,22212,Bachelors ,Management,F,4,1,1,130838,60,1
10003,22213,Bachelors ,Management,M,0,2,2,173273,115,1
10004,22214,Bachelors ,Management,F,0,2,4,155178,77,1
10005,22215,Graduate Degree,Management,M,4,1,1,166975,108,0
10006,22216,Bachelors ,Management,M,2,0,0,166345,82,1
10007,22218,High School,Professional,M,2,0,2,96876,81,0
10008,22219,High School,Professional,F,2,0,2,66768,52,0
10009,22220,High School,Professional,M,2,0,2,98736,81,1
10010,22221,High School,Professional,M,2,0,2,103734,82,0
10011,22222,Partial College,Professional,M,1,0,2,105050,84,0
10012,22224,Partial College,Professional,F,1,0,2,76330,58,0
10013,22225,Partial College,Professional,F,1,0,2,101559,52,1
10014,22226,High School,Professional,F,2,0,2,97147,63,0
10015,22227,High School,Professional,F,2,0,2,73726,49,0
10016,22228,High School,Professional,F,2,0,2,77246,54,0
10017,22229,High School,Professional,M,2,0,2,90103,85,1
10018,22230,Partial College,Professional,F,2,0,3,80114,48,0
10019,22231,Partial College,Professional,F,2,0,3,80175,55,0
10020,22232,Graduate Degree,Skilled Manual,F,0,1,1,71924,64,0
10021,22233,Graduate Degree,Skilled Manual,M,0,1,1,82433,96,0
10022,22234,Graduate Degree,Skilled Manual,F,0,1,1,52551,58,1
10023,22235,Graduate Degree,Professional,M,0,0,1,108491,79,0
10024,22236,Bachelors ,Skilled Manual,M,0,1,1,59068,84,0
10025,22237,Bachelors ,Skilled Manual,M,1,1,1,65515,89,0
10026,22238,Bachelors ,Skilled Manual,M,1,1,1,60155,87,0
10027,22239,Bachelors ,Skilled Manual,M,1,1,1,52053,83,0
10028,22240,Bachelors ,Skilled Manual,M,1,1,1,68167,87,1
10029,22241,Bachelors ,Skilled Manual,F,1,1,1,60613,56,0
10030,22242,Bachelors ,Skilled Manual,M,1,1,1,54489,83,0
10031,22243,Graduate Degree,Professional,F,0,0,1,83594,51,0
10032,22244,Bachelors ,Skilled Manual,F,1,1,1,54793,53,0
10033,22245,Bachelors ,Skilled Manual,M,0,2,2,61916,92,0
10034,14551,Bachelors ,Clerical,F,0,0,1,22341,42,0
10035,22247,Bachelors ,Skilled Manual,M,0,2,2,73074,103,0
10036,22249,Graduate Degree,Professional,M,0,0,3,115574,85,1
10037,22250,Graduate Degree,Professional,M,0,0,3,119665,82,0
10038,22251,Graduate Degree,Professional,F,0,0,1,104804,56,0
10039,22252,Graduate Degree,Professional,F,0,0,1,95282,53,0
10040,22253,Graduate Degree,Professional,F,0,0,2,89318,56,0
10041,22254,Graduate Degree,Professional,M,0,0,2,121927,84,0
10042,22256,Graduate Degree,Professional,M,0,0,4,115810,84,0
10043,22257,Graduate Degree,Professional,F,0,0,4,98576,59,1
10044,22258,Graduate Degree,Professional,F,0,0,4,95302,54,0
10045,22259,Bachelors ,Professional,M,1,0,0,66607,67,0
10046,22260,Bachelors ,Skilled Manual,F,1,2,2,50431,66,0
10047,22261,Bachelors ,Skilled Manual,M,1,2,2,66567,96,0
10048,22262,Bachelors ,Skilled Manual,M,1,2,2,68884,91,1
10049,22263,Bachelors ,Skilled Manual,M,0,3,3,87853,116,1
10050,22264,Graduate Degree,Professional,F,0,0,0,72767,47,0
10051,22265,Graduate Degree,Professional,M,0,0,0,112366,86,0
10052,22266,Graduate Degree,Professional,F,0,0,4,91424,56,0
10053,22267,Graduate Degree,Professional,F,0,0,4,102818,58,0
10054,22268,Graduate Degree,Professional,F,0,0,2,91455,51,1
10055,22269,Graduate Degree,Professional,M,3,5,5,118570,165,1
10056,22270,Graduate Degree,Professional,M,0,0,2,142167,84,0
10057,22271,Graduate Degree,Professional,M,0,0,3,142682,93,0
10058,22272,Graduate Degree,Professional,F,0,0,3,110718,55,0
10059,22274,Bachelors ,Professional,M,1,0,0,73166,69,1
10060,22275,Bachelors ,Professional,M,1,0,0,77740,76,1
10061,22276,Bachelors ,Professional,F,1,0,0,63238,45,0
10062,22277,Bachelors ,Professional,F,1,0,0,56374,50,1
10063,22278,Bachelors ,Skilled Manual,F,1,3,3,70488,74,1
10064,22279,Bachelors ,Skilled Manual,F,2,3,3,42378,72,0
10065,22281,Graduate Degree,Professional,F,0,0,0,84734,59,0
10066,22282,Bachelors ,Professional,M,1,0,0,72676,71,1
10067,22283,Bachelors ,Skilled Manual,M,2,4,4,82126,120,1
10068,22284,Bachelors ,Skilled Manual,F,3,4,4,86981,87,1
10069,22285,Bachelors ,Skilled Manual,F,3,4,4,71905,87,0
10070,22286,Bachelors ,Skilled Manual,M,3,5,5,96528,157,1
10071,22287,Bachelors ,Skilled Manual,F,3,5,5,73223,84,1
10072,22288,Bachelors ,Skilled Manual,F,2,2,4,83108,65,1
10073,22289,Bachelors ,Skilled Manual,M,2,2,4,88694,115,1
10074,22290,Bachelors ,Professional,F,2,2,4,91313,72,1
10075,22291,Bachelors ,Professional,M,2,2,4,92512,110,1
10076,22292,Bachelors ,Professional,F,2,2,4,87541,70,0
10077,22293,Bachelors ,Professional,F,2,2,4,91736,77,1
10078,22294,Bachelors ,Professional,F,1,0,0,66791,43,1
10079,22295,Bachelors ,Professional,F,1,0,0,69256,46,0
10080,22296,Bachelors ,Professional,M,1,0,0,98122,80,0
10081,22297,Bachelors ,Professional,F,1,0,0,85963,50,1
10082,22299,Bachelors ,Professional,M,2,2,4,104466,107,1
10083,22300,Graduate Degree,Professional,F,0,2,3,88984,65,1
10084,22301,Graduate Degree,Professional,F,0,2,3,90951,71,1
10085,22302,Bachelors ,Skilled Manual,M,0,1,1,51873,79,0
10086,22303,Partial High School,Manual,M,2,0,0,12635,61,0
10087,22304,Partial High School,Manual,F,2,0,0,11992,33,0
10088,22305,Partial High School,Manual,F,2,0,0,22102,36,0
10089,22306,High School,Manual,M,1,0,0,28911,58,0
10090,22307,Bachelors ,Skilled Manual,F,1,1,1,44079,58,0
10091,22308,Bachelors ,Skilled Manual,F,1,1,1,60611,55,0
10092,22309,Bachelors ,Skilled Manual,F,1,1,1,47639,51,0
10093,22310,Partial High School,Manual,F,2,0,0,17968,42,0
10094,22311,High School,Manual,M,1,0,0,38680,59,0
10095,22313,Partial College,Clerical,M,0,2,2,72102,88,1
10096,22314,Partial High School,Manual,F,2,0,0,11442,46,0
10097,22315,Partial High School,Manual,M,2,0,0,10612,55,1
10098,22316,Partial High School,Manual,F,2,0,0,34431,43,0
10099,22317,Partial High School,Manual,F,2,0,0,21308,45,0
10100,22318,High School,Manual,M,1,0,0,49778,68,0
10101,22319,High School,Manual,M,1,0,0,60717,71,0
10102,22320,High School,Manual,M,1,0,0,41578,73,0
10103,22321,Partial College,Clerical,M,0,2,2,36869,83,0
10104,22322,High School,Manual,M,1,0,0,56871,65,0
10105,22323,Partial College,Clerical,F,1,2,2,37034,58,1
10106,22325,Partial College,Clerical,M,2,2,2,51999,92,0
10107,22326,Partial College,Clerical,F,1,3,3,44396,60,0
10108,22327,Partial College,Clerical,M,2,3,3,51492,103,1
10109,22328,Graduate Degree,Skilled Manual,F,0,0,0,56356,46,0
10110,22329,Graduate Degree,Skilled Manual,F,0,0,0,61177,52,0
10111,22330,Graduate Degree,Skilled Manual,M,0,0,0,76797,80,0
10112,22331,Partial College,Clerical,F,2,0,2,46414,35,0
10113,22332,Bachelors ,Skilled Manual,F,1,0,1,68263,40,0
10114,22333,Graduate Degree,Skilled Manual,F,1,0,1,49920,41,0
10115,22335,Graduate Degree,Skilled Manual,M,0,0,0,103345,84,0
10116,22336,Graduate Degree,Skilled Manual,M,0,0,0,114899,85,0
10117,22337,High School,Manual,F,2,0,2,23053,43,0
10118,22338,High School,Manual,M,2,0,2,19807,55,0
10119,22339,High School,Manual,M,2,0,2,20516,67,0
10120,22340,High School,Manual,M,2,0,2,12285,60,0
10121,22341,High School,Manual,M,2,0,2,24092,62,0
10122,22342,Partial High School,Clerical,M,2,0,3,19471,62,0
10123,22343,High School,Clerical,F,1,0,1,36059,46,0
10124,22344,High School,Clerical,F,1,0,1,45946,46,0
10125,22345,High School,Skilled Manual,F,2,0,2,38996,51,0
10126,22346,Partial College,Clerical,F,1,0,1,49284,50,0
10127,22348,High School,Skilled Manual,F,2,0,2,55630,50,0
10128,22349,High School,Skilled Manual,M,2,0,2,57626,75,0
